,ГОСТ,Размер,Наименование,Компания,Город,Тип_продукции,Размер_A,Типоразмер,Марка,Примечание_для_размера,Размер_B,Толщина,Диапазон_min,Диапазон_max,Размер_C,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
2364,ГОСТ Р 57837-2017,30К1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,К1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,85800.0,>10т
2365,ГОСТ 35087-2024,30Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,35087,0,р./т,False,88200.0,>10т
2366,ГОСТ Р 57837-2017,30Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,88200.0,>10т
2367,ГОСТ Р 57837-2017,30Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,88200.0,>10т
2368,ГОСТ Р 57837-2017,30Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,79800.0,>10т
2369,ГОСТ Р 57837-2017,30Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,79800.0,>10т
2370,ГОСТ 35087-2024,35Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,35.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,81800.0,>10т
2371,ГОСТ 19425-74,30М,Балка,Сталепромышленная компания,Иркутск,Нестандартный,,,,30М,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,19425,0,р./т,False,145000.0,>10т
2372,ГОСТ Р 57837-2017,35Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,35.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,85800.0,>10т
2373,ГОСТ 19425-74,36М,Балка,Сталепромышленная компания,Иркутск,Нестандартный,,,,36М,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,19425,0,р./т,False,143000.0,>10т
2374,ГОСТ Р 57837-2017,45Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,45.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,84700.0,>10т
2375,ГОСТ Р 57837-2017,45Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,45.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,84700.0,>10т
2376,ГОСТ Р 57837-2017,45Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,45.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,82600.0,>10т
2377,ГОСТ Р 57837-2017,45Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,45.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,82600.0,>10т
2378,ГОСТ 19425-74,45М,Балка,Сталепромышленная компания,Иркутск,Нестандартный,,,,45М,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,19425,0,р./т,False,146000.0,>10т
2379,ГОСТ Р 57837-2017,45Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,45.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,78800.0,>10т
2380,ГОСТ Р 57837-2017,45Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,45.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,78800.0,>10т
2381,ГОСТ 35087-2024,40Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,35087,0,р./т,False,84800.0,>10т
2382,ГОСТ Р 57837-2017,40Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,84800.0,>10т
2383,ГОСТ 35087-2024,40К4,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,К4,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,35087,0,р./т,False,105600.0,>10т
2384,ГОСТ Р 57837-2017,40К2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,К2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,105600.0,>10т
2385,ГОСТ Р 57837-2017,40К1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,К1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,104200.0,>10т
2386,ГОСТ Р 57837-2017,35Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,35.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,85800.0,>10т
2387,ГОСТ 35087-2024,40Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,35087,0,р./т,False,85800.0,>10т
2388,ГОСТ Р 57837-2017,40Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,85800.0,>10т
2389,ГОСТ 35087-2024,40Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,35087,0,р./т,False,85800.0,>10т
2390,ГОСТ Р 57837-2017,40Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,78800.0,>10т
2391,ГОСТ 35087-2024,40Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,78800.0,>10т
2392,ГОСТ Р 57837-2017,40Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,78800.0,>10т
2393,ГОСТ Р 57837-2017,40К2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,К2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,99700.0,>10т
2394,ГОСТ 35087-2024,40К2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,К2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,99700.0,>10т
2395,ГОСТ Р 57837-2017,40К1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,К1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,98200.0,>10т
2396,ГОСТ 35087-2024,40К1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,К1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,98200.0,>10т
2397,ГОСТ Р 57837-2017,40Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,79800.0,>10т
2398,ГОСТ Р 57837-2017,40Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,79800.0,>10т
2399,ГОСТ 35087-2024,40Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,79800.0,>10т
2400,ГОСТ Р 57837-2017,40Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,40.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,85800.0,>10т
2401,ГОСТ Р 57837-2017,45Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,45.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,88500.0,>10т
2402,ГОСТ Р 57837-2017,30К2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,К2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,79800.0,>10т
2403,ГОСТ Р 57837-2017,30К1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,К1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,79800.0,>10т
2404,ГОСТ Р 57837-2017,20Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,88700.0,>10т
2405,ГОСТ Р 57837-2017,20К2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,К2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,88200.0,>10т
2406,ГОСТ Р 57837-2017,20К1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,К1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,88200.0,>10т
2407,ГОСТ Р 57837-2017,20Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,98200.0,>10т
2408,ГОСТ 35087-2024,20Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,35087,0,р./т,False,98200.0,>10т
2409,ГОСТ Р 57837-2017,20Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,98200.0,>10т
2410,ГОСТ 35087-2024,20Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,35087,0,р./т,False,98200.0,>10т
2411,ГОСТ 35087-2024,20Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,82800.0,>10т
2412,ГОСТ Р 57837-2017,20Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,82800.0,>10т
2413,ГОСТ Р 57837-2017,20Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,82800.0,>10т
2414,ГОСТ 35087-2024,20Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,82800.0,>10т
2415,ГОСТ Р 57837-2017,20К2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,К2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,82300.0,>10т
2416,ГОСТ 35087-2024,20Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,35087,0,р./т,False,88700.0,>10т
2417,ГОСТ Р 57837-2017,20К1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,К1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,82300.0,>10т
2418,ГОСТ 35087-2024,20Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,92300.0,>10т
2419,ГОСТ Р 57837-2017,20Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,92300.0,>10т
2420,ГОСТ Р 57837-2017,18Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,18.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,131500.0,>10т
2421,ГОСТ Р 57837-2017,18Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,18.0,Б1,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТР,57837,0,р./т,False,123500.0,>10т
2422,ТУ 24107-044-00186269-2018,18,Балка,Сталепромышленная компания,Иркутск,Число,18.0,,,,,,,,,12.0,12.0,,,Сталь,с255,0,ТУ,24107-044-00186269,0,р./т,False,123500.0,>10т
2423,ГОСТ Р 57837-2017,18Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,18.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,123500.0,>10т
2424,ГОСТ Р 57837-2017,16Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,16.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,134000.0,>10т
2425,ГОСТ Р 57837-2017,16Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,16.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,144150.0,>10т
2426,ГОСТ Р 57837-2017,16Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,16.0,Б1,,,,,,,12.0,12.0,,,Сталь,3пс,0,ГОСТР,57837,0,р./т,False,126000.0,>10т
2427,ГОСТ 35087-2024,16Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,16.0,Б1,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,35087,0,р./т,False,126000.0,>10т
2428,ГОСТ Р 57837-2017,14Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,14.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,126000.0,>10т
2429,ГОСТ Р 57837-2017,12Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,12.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,130000.0,>10т
2430,ГОСТ Р 57837-2017,20Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,92300.0,>10т
2431,ГОСТ 35087-2024,30К2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,К2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,79800.0,>10т
2432,ГОСТ Р 57837-2017,20Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,20.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,88700.0,>10т
2433,ГОСТ 19425-74,24М,Балка,Сталепромышленная компания,Иркутск,Нестандартный,,,,24М,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,19425,0,р./т,False,143000.0,>10т
2434,ГОСТ 35087-2024,30К1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,К1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,79800.0,>10т
2435,ГОСТ Р 57837-2017,30Б2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,82300.0,>10т
2436,ГОСТ Р 57837-2017,30Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТР,57837,0,р./т,False,82300.0,>10т
2437,ГОСТ 35087-2024,30Б1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,30.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,35087,0,р./т,False,82300.0,>10т
2438,ГОСТ Р 57837-2017,25Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,25.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,87700.0,>10т
2439,ГОСТ 35087-2024,25Ш2,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,25.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,35087,0,р./т,False,87700.0,>10т
2440,ГОСТ Р 57837-2017,25Ш1,Балка,Сталепромышленная компания,Иркутск,Профиль ГОСТ/СТО,,25.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТР,57837,0,р./т,False,87700.0,>10т
